Prod Code,Product,MRP,Opening,Adjustment,Purchase,Pur Return,Sale,Schem,Combo,Issue,Deliver Recipt,Production,Stock Rsv,Stock Trans,Expiry,Total
485,HIT KILLS FLIES & MOSQUITOES 625ML,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,HIT KILLS HIDDEN COCKROACHES 625ML,255,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
487,HIT KILLS FLIES & MOSQUITOES 400ML,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,HIT KILLS FLIES & MOSQUITOES 200ML,94,1,0,0,0,0,0,0,0,0,0,0,0,0,1
489,HIT KILLS HIDDEN COCKROACHES 320ML,155,1,0,0,0,0,0,0,0,0,0,0,0,0,1
490,HIT KILLS FLIES & MOSQUITOES 320ML,149,2,0,0,0,0,0,0,0,0,0,0,0,0,2
492,MORTEIN MOSQUITO KILLER 500ML,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,MORTEIN POWERGARD RAT KILL 25GM,15,2,0,0,0,0,0,0,0,0,0,0,0,0,2
494,HIT KILLS RATS 25GM,12,4,0,0,0,0,0,0,0,0,0,0,0,0,4
496,DABUR ODOMOS NATURALS MOSQUITO REPELLENT CREAM 100GM,87,2,0,0,0,0,0,0,0,0,0,0,0,0,2
497,DABUR ODOMOS NATURALS 50GM,47,4,0,0,0,0,0,0,0,0,0,0,0,0,4
499,JOHNSONS BABY NAPPY 10DISPOSABLE PADS,85,5,0,0,0,0,0,0,0,0,0,0,0,0,5
500,JOHNSONS BABY NAPPY 20DISPOSABLE PADS,151,3,0,0,0,0,0,0,0,0,0,0,0,0,3
502,PAMPERS BABY DRY PANTS M 7-12KG 9 PANTS DIAPERS,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,PAMPERS BABY DRY LARGE9-14KG 2 DIAPERS,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,PAMPERS BABY DRY PANTS SMALL 4-8KG 9 PANTS DIAPERS,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,PAMPERS BABY DRY XL 12 PLUS 32 DIAPERS,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,MAMY POKO PANTS S 1DIAPER,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,MAMY POKO PANTS 9-14KG (L) 4DIAPERS,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,MAMY POKO PANTS 7-12KG(M) 4DIAPERS,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,MAMY POKO PANTS L 1DIAPER,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,PAMPERS BABY DRY PANTS MEDIUM7-12KG 9 DIAPERS,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,PAMPERS ACTIVE BABY MEDIUM 62DIAPERS,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,PAMPERS L 9-14KG 5 DIAPERS,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,PAMPERS BABY DRY PANTS MEDIUM 2DIAPERS,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,GOOD KNIGHT GREEN SHAKTI LOW SMOKE CPIL 10N,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,GOOD KNIGHT ADVANCED ACTIVE+CARTRIDGE,72,10,0,0,0,0,0,0,0,0,0,0,0,0,10
538,GOOD KNIGHT ADVANCED NEEM ACTIVE CHAUKA PACK 4COILS PACK,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,MORTEIN POWERGARD DEEP REACH COILS 8HRS,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,MORTEIN NATURGARD REFILL 45NIGHTS,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,MORTEIN POWERGARD RAT KILL CAKE 100GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,GOOD KNIGHT MACHINE+10 SILVER MATS,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,GOOD KNIGHT ADVANCED DUAL POWER MODE ACTIV+SYSTEM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,GOOD KNIGHT ADVANCED LAVENDER 45ML,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,MORTEIN NATURGARD MACHINE+REFILL 45N,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,ALLOUT ULTRA REFFIL 45ML,72,3,0,0,0,1,0,0,0,0,0,0,0,0,2
558,AIR WICK AIR FRESHENER SPRAY HIMALAYAN MOUNTAIN MIST 200GM,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,CAREFREE 20 BELTED SANITARY NAPKINS,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,CAREFREE REGULAR 10 BELTED,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,REVIVE INSTANT STARCH ANTI BACTERIA 400GM,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,REVIVE LIQUID STIFFENER 95GM,30,2,0,0,0,0,0,0,0,0,0,0,0,0,2
563,REVIVE LIQUID STIFFENER 200GM,62,2,0,0,0,0,0,0,0,0,0,0,0,0,2
564,ROBIN DAZZLING LIQUID BLUE AFTERWASH 100ML,35,3,0,0,0,0,0,0,0,0,0,0,0,0,3
565,ROBIN DAZZLING LIQUID BLUE AFTERWASH 200ML,50,3,0,0,0,0,0,0,0,0,0,0,0,0,3
566,ROBIN LIQUID BLUE DAZZLING WHITENESS 75ML,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,ROBIN LIQUID BLUE DAZZLING WHITENESS 150ML,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,ROBIN FABRIC CLEANER CUFFS N COLLARS 200ML,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,ROBIN POWER BLUE DAZZLING WHITENESS 50GM,20,7,0,0,0,0,0,0,0,0,0,0,0,0,7
570,AIR WICK FRESHMATIC AUTOMATIC REFILL SPRAY ORANGE BLOSSOM 250ML,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,AIR WICK FRESHMATIC AUTOMATIC SPRAY LAVENDER AND CHAMOMILE COMBI PACK,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,ROBIN POWER BLUE DAZZLING WHITENESS 100GM,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
573,ROBIN POWER BLUE DAZZLING WHITENESS 200GM,58,3,0,0,0,0,0,0,0,0,0,0,0,0,3
575,UJALA SUPREME LIQUID 250ML,65,3,0,0,0,0,0,0,0,0,0,0,0,0,3
577,COMFORT FABRIC CONDITIONER AFTER WASH PINK 200ML,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,SILVO SILVER POLISH 90ML,80,4,0,0,0,0,0,0,0,0,0,0,0,0,4
580,LOVIN CAR AIR FRESHNER LIME,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,ODONIL NATURE AIR FRESHENER ORCHID DEW 75GM,67,2,0,0,0,0,0,0,0,0,0,0,0,0,2
583,NIVEA FACE WASH REFRESHING NORMAL SKIN 55ML,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,REVIVE INSTANT STARCH ANTI BACTERIA 200GM,65,3,0,0,0,0,0,0,0,0,0,0,0,0,3
586,COLIN GLASS CLEANER WITH SHINE BOOSTERS 250ML,56,3,0,0,0,0,0,0,0,0,0,0,0,0,3
589,AIR WICK AIR FRESHENER SPRAY AQUA FLORAL 300ML,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,NIVEA DEO FRESH FLOWER 150ML,190,1,0,0,0,0,0,0,0,0,0,0,0,0,1
591,PARK AVENUE SOAP GOOD MORNING 125GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,ODONIL NATURE AIR FRESHNER SANDAL BOUQUET 50GM,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,AMBI PUR AIR EFFECTS HARWAIIAN FLOWERS 275GM,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,AMBI PUR ULTRA CONTROL VANILLA BOUQUET 2X7.5ML,440,0,0,1,0,0,0,0,0,0,0,0,0,0,1
595,REVIVE INSTANT STARCH ANTI BECTERIA POUCH 50GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,ODONIL NATURE GOOD LIVING ROOM FRESHNING GEL ROSE DREMS 75GM,75,3,0,0,0,0,0,0,0,0,0,0,0,0,3
598,OLAY BODYWASH AGE DEFYING 400ML,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,DOVE CONDITIONER INTENSE REPAIR 190ML,190,1,0,0,0,0,0,0,0,0,0,0,0,0,1
605,DOVE SOAP CREAM BAR 50GM,25,4,0,0,0,0,0,0,0,0,0,0,0,0,4
609,MYSORE SANDAL GOLD SOAP 125GM,75,2,0,0,0,0,0,0,0,0,0,0,0,0,2
610,CAMAY SOAP INTERNATIONAL NATUREL 125GM,40,6,0,0,0,0,0,0,0,0,0,0,0,0,6
611,PRIL BAR LIME+VINEGAR 3X200GM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,PRIL DISH BAR LIME & VINEGAR 3X200GM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,PRIL LIQUID DISHWASH LIME 750ML,155,1,0,0,0,0,0,0,0,0,0,0,0,0,1
615,MO KLEEN ULTRA SHINE GLASS CLEANER COMBO 500ML,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,VIM DROP DISHWASH ACTIVE GEL YELLOW 500ML,105,2,0,0,0,0,0,0,0,0,0,0,0,0,2
619,MR MUSCLE GLASS & HOUSEHOLD CLEANER 500ML,72,2,0,0,0,0,0,0,0,0,0,0,0,0,2
620,MR MUSCLE TOILET & BATHROOM CLEANER FRAGRANCE HERBAL FRESH 450ML,69,2,0,0,0,0,0,0,0,0,0,0,0,0,2
621,DETTOL HAND WASH ORIGINAL LIQUID PUMP 200ML,87,2,0,0,0,0,0,0,0,0,0,0,0,0,2
622,DETTOL KITCHEN DISH & SLAB GEL LEMON FRESH COMBI PACK,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,DETTOL SOAP LASTING FRESH 75GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,DETTOL SOAP LASTING FRESH 3X75GM,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,DOVE DEO MEN SILVER CONTROL 150ML,225,1,0,0,0,0,0,0,0,0,0,0,0,0,1
632,DETTOL SOAP COOL 125GM,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,DETTOL SOAP COOL 3X70GM,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,DETTOL HAND WASH SENSITIVE LIQUID PUMP 200ML,87,2,0,0,0,0,0,0,0,0,0,0,0,0,2
648,MEDIMIX SOAP CLASSIC 4X125GM,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,REXONA SOAP COCONUT AND OLIVE OIL 4x54GM,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
651,REXONA SOAP COCONUT & OLIVE OILS PACK OF 4 100GM,87,3,0,0,0,0,0,0,0,0,0,0,0,0,3
654,GODREJ SHIKAKAI AMLA PLUS SOAP 78GM,20,6,0,0,0,0,0,0,0,0,0,0,0,0,6
656,PAMPERS BABY PANTS LIGHT & DRY SMALL 22DIAPERS,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,PAMPERS BABY DRY LARGE 5DIAPERS,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,PAMPERS BABY PANTS LIGHT & DRY LARGE 20DIAPERS,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,SURF EXCEL BAR 95GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,SURF EXCEL BAR 250GM,29,9,0,0,0,3,0,0,0,0,0,0,0,0,6
663,SURF EXCEL BAR 4X200GM,88,5,0,0,0,1,0,0,0,0,0,0,0,0,4
665,TIDE BAR 120GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,TIDE BAR 4X250GM,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,RIN BAR 75GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,RIN BAR 250GM,16,12,0,0,0,1,0,0,0,0,0,0,0,0,11
672,VIM BAR 80GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,VIM ANTI GERM WITH LEMON AND NEEM BAR 300GM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,VIM BAR 165GM,10,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3
675,VIM BAR POWER OF 100 LEMONS 250GM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,HENKO MATIC FRONT LOAD 1KG,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,LUX SOAP FRESH SPLASH 3X150GM,108,5,0,0,0,0,0,0,0,0,0,0,0,0,5
683,LUX SOAP SOFT TOUCH 150GM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,LUX SOAP VELVET TOUCH 54GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,LUX SOAP STRAWBERRY &  CREAM MINI 30GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,LUX SOAP SAFFRON GLOW 4X54GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,LUX SOAP CREAMY PERBECTION 75GM,30,7,0,0,0,0,0,0,0,0,0,0,0,0,7
688,LUX SOAP CREAMY PERBECTION 125GM,50,4,0,0,0,0,0,0,0,0,0,0,0,0,4
692,OB PRO COMFORT 10N,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1
693,OB 20 TAMPONS REGULAR,210,5,0,0,0,0,0,0,0,0,0,0,0,0,5
698,MO KLEEN TAPS N TILES 500ML,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,PRIL PERFECT ACTIVE 2X 425ML,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,HARPIC POWER PLUS ALL IN 1 ORIGINAL500ML,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,MR WHITE SURF LEMON BLUE EDIT,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,HENKO STAIN CHAMPION NEEM 500GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,WHEEL LEMON & JASMINE POWDER 200GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,WHEEL POWDER LEMON & JASMINE 500GM,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,SCOTCH BRITE JET SCRUBBER,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,SCOTCH BRITE KITCHEN GLOVES FRESH LEMON SCENT SMALL,90,4,0,0,0,0,0,0,0,0,0,0,0,0,4
712,SCOTCH BRITE HANDY SCRUBBER,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,AIR WICK JASMINE BLOOM 50GM,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,CINTHOL SOAP DEO INSTA 3X100GM,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1
717,CINTHOL SOAP LIME 4X75GM,76,2,0,0,0,0,0,0,0,0,0,0,0,0,2
719,GODREJ FAIR GLOW SOAP SET 4 X100GM,88,1,0,0,0,0,0,0,0,0,0,0,0,0,1
720,WILD STONE SOAP FOREST SPICE 125GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,WILD STONE SOAP ULTRA SENSUAL 125GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,WILD STONE SOAP SET BUY 3 GET 1 FREE 4X125GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,GODREJ NO.1 SOAP NATURE SOFT GLYCERIN & HONEY 75GM,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,GODREJ NO. 1 NATURE SOFT GLYCERIN & HONEY SOAP 50GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,WILD STONE SOAP MUSK 125GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,"HAMAM SOAP NEEM,TULSI & ALOE VERA 100GM",30,1,0,0,0,0,0,0,0,0,0,0,0,0,1
731,LIRIL 2000 SOAP TEA TREE 75GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,LIRIL 2000 SOAP TEA TREE 125GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,SANTOOR HAND WASH FRESH SWEET LIME PEEL & TULSI 3X180ML,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,SANTOOR SKIN SOFTNESS SOAP 4X125GM,115,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2
738,TIDE PLUS POWDER 500GM,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1
740,ARIEL COMPLETE PLUS 24HR FRESH 500GM,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,ARIEL MATIC FRONT AND TOP LOAD 1KG,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,ARIEL MATIC TOP & FRONT LOAD 1KG,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,ARIEL COMPLETE COLOUR & STYLE 1KG,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,ARIEL MATIC FRONT LOAD NEW BOX 1KG,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,ARIEL BRILLIANT CLEANING IN 1 WASH 1KG+200GM FREE,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,ARIEL BRILLIANT CLEANING IN 1 WASH 500GM,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,ARIEL COMPLETE PLUS 24HR FRESH 2KG,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,SURF EXCEL QUICKWASH POWDER 500GM,93,4,0,0,0,0,0,0,0,0,0,0,0,0,4
753,SURF EXCEL MATIC TOP LOAD POWDER 500GM,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,SURF EXCEL MATIC FRONT LOAD 500GM,120,2,0,0,0,0,0,0,0,0,0,0,0,0,2
755,VIM DISHWASH POWDER WITH EXTRA  LIME 1KG,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,ARIEL BRILLIANT CLEANING IN 1 WASH COLOUR 1KG,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,ARIEL MATIC TOP & FRONT LOAD 500GM,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,ARIEL BRILLIANT CLEANING IN 1 WASH COLOUR 2KG,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,ARIEL MATIC COMPLETE 2KG,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,SCOTCH BRITE STRIP MOP,325,1,0,0,0,0,0,0,0,0,0,0,0,0,1
764,SCOTCH BRITE BUTTERFLY & MOP,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,ARIEL COMPLETE PLUS MORNING BREEZE 1KG,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,MR WHITE LEMON BLUE 3.25KG EDIT,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,ARIEL BRILLIANT CLEANING IN 1 WASH 2KG,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,SOAP CASE RS.14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,6
775,SCOTCH BRITE COTTON MOP,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,SURF EXCEL MATIC FRONT LOAD BOX1KG,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,AIR WICK LIFE SCENTS LUSH HIDEAWAY 210ML,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,NIROL SOAP,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,SCOTCH BRITE 1 SQUEEGEE 3M,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,SCOTCH BRITE SPONGE WIPE 10X 3WIPES,180,1,0,0,0,0,0,0,0,0,0,0,0,0,1
783,SCOTCH BRITE SCRUB SPONGE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
784,SCOTCH BRITE SCRUB PAD 10X14CM,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,SCOTCH BRITE SPONGE WIPE 10X 1N,65,5,0,0,0,0,0,0,0,0,0,0,0,0,5
786,SCOTCH BRITE SUPER STRONG 2PADS 3M,63,18,0,0,0,0,0,0,0,0,0,0,0,0,18
787,SCOTCH BRITE RAPID ACTION PLATINUM PAD 3M,30,16,0,0,0,0,0,0,0,0,0,0,0,0,16
788,SCOTCH BRITE POWER SCRUB 3M,50,10,0,0,0,0,0,0,0,0,0,0,0,0,10
789,SCOTCH BRITE SCRUB 5PADS+SPONGE WIPE FREE,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,SCOTCH BRITE SCRUB SPONGE 1NOS,30,6,0,0,0,0,0,0,0,0,0,0,0,0,6
792,SCOTCH BRITE STAIN CUTTERS 1SCRUB,35,17,0,0,0,0,0,0,0,0,0,0,0,0,17
793,HARPIC BATHROOM CLEANING SPRAY 400ML,120,5,0,0,0,0,0,0,0,0,0,0,0,0,5
794,HARPIC FLUSHMATIC PINE 50GM,60,3,0,0,0,0,0,0,0,0,0,0,0,0,3
795,AIR WICK AROMA OIL REFILL VELVET ROSE 18GM,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,GLADE TOUCH & FRESH REFILL FRESH LEMON 12ML,75,2,0,0,0,0,0,0,0,0,0,0,0,0,2
798,AMBI PUR SET & REFRESH THAI DRAGON FRUIT 2ML,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,SURF EXCEL MATIC FRONT LOAD BOX2KG,480,5,0,0,0,0,0,0,0,0,0,0,0,0,5
801,SURF EXCEL MATIC TOP LOAD BOX 2X1KG=2KG,420,5,0,0,0,0,0,0,0,0,0,0,0,0,5
802,SANI FRESH ULTRA SHINE 2X500ML,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,MOPX SANITIZER & DEODORIZER CLEANER 1LTR EDIT,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,HARPIC PLUS BLEACH DISINFECTANT TOILET CLEANER POWER PLUS ORIGINAL 500ML,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,HARPIC HYGIENIC TOILET RIM BLOCK JASMINE 26GM,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,RENUKA CLASSIC CLOTH HANGER SET OF 12,395,1,0,0,0,0,0,0,0,0,0,0,0,0,1
814,WOODEN CLOTHES HANGER,60,13,0,0,0,0,0,0,0,0,0,0,0,0,13
815,RENUKA CLASSIC HANGER SET OF6,270,2,0,0,0,0,0,0,0,0,0,0,0,0,2
816,CLOTH HANGER TRUTH PACK OF 6,170,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
818,SCOTCH BRITE FLOOR CLOTH POCHHA,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1
819,SCOTCH BRITE FLOOR CLOTH POCHHA 2N,103,1,0,0,0,0,0,0,0,0,0,0,0,0,1
823,MARGO SOAP NEEM CARE PACK 5X100GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,SIMCO HAIR FIXER CLASSIC 100GM,76,2,0,0,0,0,0,0,0,0,0,0,0,0,2
825,SIMCO HAIR FIXER SUPREME 100GM,64,4,0,0,0,0,0,0,0,0,0,0,0,0,4
826,SIMCO HAIR FIXER SUPREME 500GM,272,3,0,0,0,0,0,0,0,0,0,0,0,0,3
827,SIMCO HAIR FIXER SUPREME 300GM,173,6,0,0,0,0,0,0,0,0,0,0,0,0,6
828,SIMCO HAIR FIXER CLASSIC 500GM,323,1,0,0,0,0,0,0,0,0,0,0,0,0,1
829,SIMCO HAIR FIXER CLASSIC 300GM,205,5,0,0,0,0,0,0,0,0,0,0,0,0,5
831,LUX BODYWASH SOFT TOUCH ESSENCE & ROES WATER 100ML,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,OLAY FIRMING BUTTER ADVANCED MOISTURE BODYWASH 295ML,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,REVLON COLOR TOP SPEED 68 BROWNISH BLACK,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,PALMOLIVE HANDWASH LIQUID REMOVES GERMS 250ML,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,GATSBY BODY SHOWER GEL DOUBLE DEO ORIGINALPROTECTION 600ML,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,GATSBY BODY SHOWER GEL DOUBLE DEO REFRESH PROTECTION 600ML,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,LUX BODYWASH SOFT TOUCH FLORAL BEAUTY OIL 235ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,PALMOLIVE SHOWER GEL THERMAL SPA SKIN RENEWAL250ML,190,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
854,LOREAL SHAMPOO FALL RESIST ANTI DANDRUFF 175ML,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,LOREAL CONDITIONER SMOOTH INTENSE 65ML,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,LOREAL CONDITIONER SMOOTH INTENSE 175ML,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,LOREAL SHAMPOO FALL REPAIR 360ML,265,1,0,0,0,0,0,0,0,0,0,0,0,0,1
859,LOREAL SHAMPOO FALL RESIST 3X 75ML,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,CLEAR SHAMPOO ANTI-DANDRUFF COMPLETE ACTIVE CARE 350ML,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,PANTENE SHAMPOO ANTI DANDRUFF 180ML,115,1,0,0,0,0,0,0,0,0,0,0,0,0,1
868,HIMALAYA CONDITIONER DAMAGE REPAIR PROTEIN 200ML,135,1,0,0,0,0,0,0,0,0,0,0,0,0,1
869,HIMALAYA CONDITIONER  GENTLE DAILY CARE 100ML,78,1,0,0,0,0,0,0,0,0,0,0,0,0,1
870,HIMALAYA SHAMPOO ANTI DANDRUFF 400ML,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,HIMALAYA SHAMPOO DRYNESS DEFENES PROTEIN 400ML,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,HIMALAYA SHAMPOO ANTI DANDRUFF 100ML,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1
873,HIMALAYA SHAMPOO PROTEIN GENTLE DAILY CARE 100ML,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1
874,HIMALAYA CONDITIONER & HAIR DETANGLER 150ML,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,HIMALAYA SHAMPOO ANTI-HAIR FALL ALL HAIR TYPES 200ML,128,2,0,0,0,0,0,0,0,0,0,0,0,0,2
881,HERBAL ESSENCES CONDITIONER TOUCHABLY SMOOTH 300ML,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,HERBAL ESSENCES CONDITIONER TOTALLY TWISTED 300ML,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,CLINIC PLUS SHAMPOO STRONG&LONG HEALTH 340ML,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,CLINIC PLUS CONDITIONER SOFT & SILKY CREAM 160ML,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,LOTUS YOUTHRX NIGHT CREAM 50GM,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,LOTUS YOUTHRX ANTI AGEING TRANSFORMING CREAM 10GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
